0.00026,-0.00037,-0.00000,-0.00012
0.00045,-0.00017,-0.00023,0.00027
0.00014,-0.00032,0.00001,-0.00018
0.00053,-0.00020,-0.00023,0.00033
0.00017,-0.00035,-0.00002,-0.00019
0.00029,-0.00022,-0.00012,0.00007
0.00026,-0.00030,-0.00007,-0.00004
0.00041,-0.00015,-0.00026,0.00026
0.00034,-0.00027,-0.00016,0.00007
0.00035,-0.00017,-0.00023,0.00019
0.00022,-0.00018,-0.00023,0.00004
0.00008,-0.00020,-0.00016,-0.00012
0.00048,-0.00024,-0.00029,0.00024
0.00027,-0.00007,-0.00032,0.00020
0.00035,-0.00025,-0.00021,0.00010
0.00010,-0.00010,-0.00018,0.00000
0.00041,-0.00003,-0.00032,0.00038
0.00030,-0.00004,-0.00026,0.00027
0.00013,-0.00025,-0.00011,-0.00012
0.00015,-0.00023,-0.00016,-0.00008
0.00034,-0.00040,-0.00011,-0.00006
0.00013,-0.00018,-0.00016,-0.00005
0.00023,-0.00028,-0.00017,-0.00005
0.00044,-0.00024,-0.00023,0.00019
0.00014,-0.00018,-0.00017,-0.00004
0.00025,-0.00048,-0.00011,-0.00023
0.00028,-0.00021,-0.00021,0.00006
-0.00004,-0.00012,-0.00016,-0.00016
0.00056,-0.00031,-0.00032,0.00025
0.00031,-0.00015,-0.00025,0.00016
0.00024,-0.00025,-0.00019,-0.00001
0.00056,-0.00009,-0.00041,0.00047
0.00029,-0.00032,-0.00017,-0.00003
-0.00001,-0.00016,-0.00014,-0.00017
0.00037,-0.00027,-0.00023,0.00010
0.00035,0.00001,-0.00032,0.00036
0.00029,-0.00021,-0.00023,0.00008
0.00029,-0.00022,-0.00020,0.00007
0.00026,-0.00034,-0.00012,-0.00008
0.00022,-0.00005,-0.00027,0.00017
0.00031,-0.00011,-0.00025,0.00021
0.00031,-0.00025,-0.00020,0.00006
0.00035,-0.00012,-0.00029,0.00023
-0.01774,-0.01852,-0.01356,-0.03626
-0.02398,-0.02543,-0.01615,-0.04941
-0.02382,-0.02532,-0.01615,-0.04913
-0.02364,-0.02520,-0.01621,-0.04884
-0.02365,-0.02518,-0.01617,-0.04884
-0.02368,-0.02526,-0.01618,-0.04894
-0.02381,-0.02528,-0.01618,-0.04909
-0.02374,-0.02528,-0.01625,-0.04902
-0.02384,-0.02539,-0.01619,-0.04923
-0.02379,-0.02548,-0.01618,-0.04927
-0.02374,-0.02538,-0.01626,-0.04912
-0.02383,-0.02542,-0.01622,-0.04925
-0.02382,-0.02545,-0.01625,-0.04927
-0.02378,-0.02535,-0.01618,-0.04913
-0.02070,-0.02393,-0.01418,-0.04462
-0.00253,-0.00981,-0.00216,-0.01233
0.00016,-0.00123,-0.00018,-0.00107
0.00025,-0.00036,-0.00025,-0.00011
0.00002,-0.00034,-0.00018,-0.00032
0.00007,-0.00017,-0.00022,-0.00010
0.00034,-0.00008,-0.00036,0.00026
0.00034,-0.00032,-0.00028,0.00002
0.00017,0.00004,-0.00030,0.00020
-0.00002,-0.00025,-0.00008,-0.00027
0.00040,-0.00038,-0.00020,0.00001
0.00063,-0.00034,-0.00026,0.00029
0.00026,-0.00030,-0.00009,-0.00004
0.00014,0.00007,-0.00026,0.00021
0.00055,-0.00040,-0.00014,0.00015
0.00021,-0.00022,-0.00011,-0.00001
-0.00956,-0.01038,-0.00895,-0.01994
-0.01716,-0.02191,-0.01245,-0.03907
-0.01718,-0.02186,-0.01243,-0.03904
-0.01729,-0.02197,-0.01238,-0.03925
-0.01729,-0.02192,-0.01240,-0.03921
-0.01737,-0.02193,-0.01231,-0.03930
-0.01715,-0.02194,-0.01243,-0.03910
-0.01748,-0.02206,-0.01233,-0.03954
-0.01742,-0.02210,-0.01243,-0.03953
-0.01739,-0.02198,-0.01253,-0.03937
-0.01775,-0.02212,-0.01238,-0.03987
-0.01758,-0.02217,-0.01233,-0.03975
-0.01743,-0.02201,-0.01244,-0.03944
-0.01743,-0.02197,-0.01250,-0.03940
-0.01740,-0.02200,-0.01243,-0.03940
-0.01746,-0.02202,-0.01237,-0.03948
-0.01743,-0.02213,-0.01241,-0.03956
-0.01754,-0.02207,-0.01252,-0.03960
-0.01763,-0.02219,-0.01250,-0.03982
-0.01753,-0.02209,-0.01256,-0.03963
-0.01762,-0.02201,-0.01251,-0.03963
-0.01761,-0.02226,-0.01236,-0.03987
-0.01744,-0.02210,-0.01254,-0.03954
-0.01735,-0.02212,-0.01249,-0.03947
-0.01754,-0.02222,-0.01252,-0.03976
-0.01768,-0.02222,-0.01261,-0.03990
-0.01780,-0.02230,-0.01264,-0.04010
-0.01777,-0.02237,-0.01264,-0.04014
-0.01765,-0.02229,-0.01259,-0.03994
-0.01744,-0.02200,-0.01261,-0.03944
-0.01760,-0.02200,-0.01245,-0.03960
-0.01734,-0.02189,-0.01246,-0.03922
-0.01722,-0.02204,-0.01245,-0.03926
-0.01751,-0.02189,-0.01241,-0.03940
-0.01744,-0.02207,-0.01239,-0.03950
-0.01742,-0.02216,-0.01236,-0.03957
-0.01742,-0.02207,-0.01241,-0.03949
-0.01727,-0.02204,-0.01250,-0.03931
-0.00240,-0.00919,-0.00152,-0.01158
0.00044,-0.00070,0.00053,-0.00026
0.00064,-0.00056,0.00042,0.00008
0.00050,-0.00064,0.00057,-0.00014
0.00079,-0.00067,0.00040,0.00012
0.00050,-0.00053,0.00038,-0.00004
0.00072,-0.00049,0.00030,0.00023
0.00057,-0.00046,0.00029,0.00010
0.00047,-0.00080,0.00045,-0.00033
0.00062,-0.00041,0.00021,0.00021
0.00035,-0.00023,0.00017,0.00012
0.00058,-0.00041,0.00020,0.00017
0.00045,-0.00020,0.00008,0.00025
0.00055,-0.00040,0.00009,0.00015
0.00025,-0.00044,0.00023,-0.00018
0.00046,-0.00041,0.00003,0.00005
0.00014,-0.00033,0.00012,-0.00020
0.00034,-0.00027,0.00001,0.00007
0.00009,-0.00036,0.00001,-0.00027
0.00008,-0.00031,-0.00002,-0.00023
0.00015,-0.00038,-0.00002,-0.00023
0.00023,-0.00024,0.00006,-0.00002
0.00066,-0.00030,0.00027,0.00036
0.00061,-0.00074,0.00068,-0.00013
0.00110,-0.00075,0.00066,0.00036
0.00073,-0.00063,0.00081,0.00011
0.00084,-0.00054,0.00074,0.00031
0.00090,-0.00068,0.00072,0.00022
0.00059,-0.00078,0.00090,-0.00019
0.00058,-0.00073,0.00086,-0.00016
0.00110,-0.00078,0.00064,0.00032
0.00074,-0.00084,0.00084,-0.00009
0.00070,-0.00073,0.00079,-0.00004
0.00076,-0.00086,0.00086,-0.00010
0.00086,-0.00092,0.00087,-0.00006
0.00094,-0.00078,0.00074,0.00016
0.00059,-0.00064,0.00085,-0.00005
0.00081,-0.00068,0.00080,0.00014
0.00078,-0.00102,0.00100,-0.00024
0.00087,-0.00099,0.00089,-0.00012
0.00072,-0.00070,0.00080,0.00002
0.00078,-0.00067,0.00069,0.00011
0.00077,-0.00062,0.00062,0.00016
0.00063,-0.00056,0.00067,0.00007
0.00085,-0.00058,0.00059,0.00027
0.00087,-0.00078,0.00067,0.00009
0.00051,-0.00057,0.00064,-0.00006
0.00083,-0.00068,0.00056,0.00015
0.00052,-0.00053,0.00058,-0.00000
0.00074,-0.00062,0.00050,0.00012
0.00097,-0.00057,0.00037,0.00040
0.00030,-0.00061,0.00064,-0.00031
0.00062,-0.00065,0.00055,-0.00003
0.00055,-0.00057,0.00052,-0.00001
0.00066,-0.00042,0.00036,0.00024
0.00052,-0.00059,0.00057,-0.00006
0.00045,-0.00068,0.00062,-0.00023
